 73
 33.20200000,     7.62590000,   236.56000000, 0.10073000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 33.96400000,     6.83350000,   238.44000000, 0.89807000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 34.73300000,     6.12340000,   240.85000000, 0.68548000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 35.51200000,     5.48720000,   244.45000000, 0.38059000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 36.30300000,     4.91700000,   248.66000000, 0.21055000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 37.10600000,     4.40610000,   251.88000000, 0.19146000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 37.91700000,     3.94830000,   253.45000000, 0.18546000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 38.73100000,     3.53800000,   254.10000000, 0.15312000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 39.54800000,     3.17040000,   254.87000000, 0.10509000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 40.36800000,     2.84100000,   256.23000000, 0.57959000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 41.19400000,     2.54580000,   258.33000000, 0.41319000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 42.02600000,     2.28130000,   260.69000000, 0.60573000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 42.86600000,     2.04430000,   262.90000000, 0.85041000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 43.71300000,     1.83190000,   264.65000000, 0.87459000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 44.56300000,     1.64180000,   265.55000000, 0.73553000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 45.41600000,     1.47100000,   266.04000000, 0.59364000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 46.27000000,     1.31770000,   266.21000000, 0.51519000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 47.12500000,     1.18050000,   266.66000000, 0.46300000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 47.98800000,     1.05780000,   270.83000000, 0.39503000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
